X,Y,OBJECTID,RTE,RTE_SFX,DIST,CNTY,PM_PFX,POSTMILE,PM_SFX,LEG,DESCRIPTION,VEHICLE_AADT_TOTAL,TOT_TRK_AADT,TRK_PERCENT_TOT,TRK_2_AXLE,TRK_2_AXLE_PCT,TRK_3_AXLE,TRK_3_AXLE_PCT,TRK_4_AXLE,TRK_4_AXLE_PCT,TRK_5_AXLE,TRK_5_AXLE_PCT,EAL,EST_VER_YEAR,EST_VER_CODE
-118.468007629,34.291604303,587,5,,7,LA,,41.597,,B,"LOS ANGELES, JCT. RTE. 405, SAN DIEGO FREEWAY",175000,6440,3.68,3238,50.28,1124,17.45,1045,16.23,1033,16.04,727,16,V
-118.467781973,34.29116887,588,5,,7,LA,,41.597,,B,"LOS ANGELES, JCT. RTE. 405, SAN DIEGO FREEWAY",175000,6440,3.68,3238,50.28,1124,17.45,1045,16.23,1033,16.04,727,16,V
-118.468007629,34.291604303,589,5,,7,LA,,41.597,,A,"LOS ANGELES, JCT. RTE. 405, SAN DIEGO FREEWAY",285000,17471,6.13,5771,33.03,1586,9.08,587,3.36,9527,54.53,"3,721",11,E
-118.467781973,34.29116887,590,5,,7,LA,,41.597,,A,"LOS ANGELES, JCT. RTE. 405, SAN DIEGO FREEWAY",285000,17471,6.13,5771,33.03,1586,9.08,587,3.36,9527,54.53,"3,721",11,E
-118.490604603,34.316625383,591,5,,7,LA,R,44.014,,A,"LOS ANGELES, JCT. RTE. 210, FOOTHILL FREEWAY",268000,21065,7.86,6189,29.38,1911,9.07,731,3.47,12235,58.08,"4,721",11,E
-118.491036686,34.31675835,592,5,,7,LA,R,44.014,,A,"LOS ANGELES, JCT. RTE. 210, FOOTHILL FREEWAY",268000,21065,7.86,6189,29.38,1911,9.07,731,3.47,12235,58.08,"4,721",11,E
-118.508388355,34.333999857,593,5,,7,LA,R,45.584,,A,"JCT. RTE. 14, ANTELOPE VALLEY FREEWAY",193000,18760,9.72,4122,21.97,580,3.09,235,1.25,13824,73.69,"5,001",12,E
-118.508402322,34.333683497,594,5,,7,LA,R,45.584,,A,"JCT. RTE. 14, ANTELOPE VALLEY FREEWAY",193000,18760,9.72,4122,21.97,580,3.09,235,1.25,13824,73.69,"5,001",12,E
-118.583248826,34.423320258,595,5,,7,LA,R,53.565,,B,"SANTA CLARITA, SOUTH JCT. RTE. 126, MAGIC MOUNTAIN PARKWAY INTERCHANGE",149000,18774,12.6,4125,21.97,580,3.09,235,1.25,13835,73.69,"5,005",12,E
-118.583458898,34.4231344720001,596,5,,7,LA,R,53.565,,B,"SANTA CLARITA, SOUTH JCT. RTE. 126, MAGIC MOUNTAIN PARKWAY INTERCHANGE",149000,18774,12.6,4125,21.97,580,3.09,235,1.25,13835,73.69,"5,005",12,E
-118.607572972,34.444441619,597,5,,7,LA,R,55.48,,B,"SANTA CLARITA, NORTH JCT. RTE. 126, HENRY MAYO DRIVE INTERCHANGE",127000,18707,14.73,4110,21.97,578,3.09,234,1.25,13785,73.69,"4,987",12,E
-118.6078346,34.4443218860001,598,5,,7,LA,R,55.48,,B,"SANTA CLARITA, NORTH JCT. RTE. 126, HENRY MAYO DRIVE INTERCHANGE",127000,18707,14.73,4110,21.97,578,3.09,234,1.25,13785,73.69,"4,987",12,E
-118.607572972,34.444441619,599,5,,7,LA,R,55.48,,A,"SANTA CLARITA, NORTH JCT. RTE. 126, HENRY MAYO DRIVE INTERCHANGE",111000,17416,15.69,3990,22.91,587,3.37,240,1.38,12599,72.34,"4,576",16,V
-118.6078346,34.4443218860001,600,5,,7,LA,R,55.48,,A,"SANTA CLARITA, NORTH JCT. RTE. 126, HENRY MAYO DRIVE INTERCHANGE",111000,17416,15.69,3990,22.91,587,3.37,240,1.38,12599,72.34,"4,576",16,V
-118.615896802,34.456039704,601,5,,7,LA,R,56.602,,B,HASLEY CANYON ROAD INTERCHANGE,108000,17496,16.2,3678,21.02,667,3.81,266,1.52,12886,73.65,"4,675",17,V
-118.616172152,34.4559992740001,602,5,,7,LA,R,56.602,,B,HASLEY CANYON ROAD INTERCHANGE,108000,17496,16.2,3678,21.02,667,3.81,266,1.52,12886,73.65,"4,675",17,V
-118.795776361,34.758505234,603,5,,7,LA,R,81.487,,B,"SOUTH JCT. RTE. 138, ROUTE 138 FREEWAY INTERCHANGE",66000,16467,24.95,3969,24.1,492,2.99,232,1.41,11774,71.5,"4,280",11,E
-118.796130577,34.758273339,604,5,,7,LA,R,81.487,,B,"SOUTH JCT. RTE. 138, ROUTE 138 FREEWAY INTERCHANGE",66000,16467,24.95,3969,24.1,492,2.99,232,1.41,11774,71.5,"4,280",11,E
-118.799668168,34.7666899010001,605,5,,7,LA,R,82.103,,A,"NORTH JCT. RTE. 138, ROUTE 138 FREEWAY INTERCHANGE",68000,15830,23.28,3731,23.57,587,3.71,328,2.07,11185,70.66,"4,092",11,E
-118.800092186,34.7666695090001,606,5,,7,LA,R,82.103,,A,"NORTH JCT. RTE. 138, ROUTE 138 FREEWAY INTERCHANGE",68000,15830,23.28,3731,23.57,587,3.71,328,2.07,11185,70.66,"4,092",11,E
-118.881552666,34.8178300210001,607,5,,7,LA,R,88.605,,O,LOS ANGELES/KERN COUNTY LINE,79000,23139,29.29,5433,23.48,1069,4.62,734,3.17,15903,68.73,"5,883",21,V
-118.881915037,34.817824305,608,5,,7,LA,R,88.605,,O,LOS ANGELES/KERN COUNTY LINE,79000,23139,29.29,5433,23.48,1069,4.62,734,3.17,15903,68.73,"5,883",21,V
-118.881552666,34.8178300210001,609,5,,6,KER,R,0,,O,LOS ANGELES/KERN COUNTY LINE,79000,23139,29.29,5433,23.48,1069,4.62,734,3.17,15903,68.73,"5,883",21,V
-118.881915037,34.817824305,610,5,,6,KER,R,0,,O,LOS ANGELES/KERN COUNTY LINE,79000,23139,29.29,5433,23.48,1069,4.62,734,3.17,15903,68.73,"5,883",21,V
-118.998943585,35.059349464,611,5,,6,KER,,19.612,,A,JCT. RTE. 166,38000,10442,27.48,1638,15.69,880,8.43,707,6.77,7216,69.11,"2,732",21,V
-118.999438072,35.0593488850001,612,5,,6,KER,,19.612,,A,JCT. RTE. 166,38000,10442,27.48,1638,15.69,880,8.43,707,6.77,7216,69.11,"2,732",21,V
-119.224309087,35.267101214,613,5,,6,KER,,38.793,,B,JCT. RTE. 119,39500,10535,26.67,1508,14.31,461,4.38,282,2.68,8284,78.63,"2,995",21,E
-119.224833103,35.2671018280001,614,5,,6,KER,,38.793,,B,JCT. RTE. 119,39500,10535,26.67,1508,14.31,461,4.38,282,2.68,8284,78.63,"2,995",21,E
-119.224309087,35.267101214,615,5,,6,KER,,38.793,,A,JCT. RTE. 119,40000,11708,29.27,1845,15.76,843,7.2,525,4.48,8495,72.56,"3,150",21,V
-119.224833103,35.2671018280001,616,5,,6,KER,,38.793,,A,JCT. RTE. 119,40000,11708,29.27,1845,15.76,843,7.2,525,4.48,8495,72.56,"3,150",21,V
-119.252511471,35.29356912,617,5,,6,KER,,41.193,,B,JCT. RTE. 43,40000,11708,29.27,1845,15.76,843,7.2,525,4.48,8495,72.56,"3,150",21,V
-119.252499493,35.293094727,618,5,,6,KER,,41.193,,B,JCT. RTE. 43,40000,11708,29.27,1845,15.76,843,7.2,525,4.48,8495,72.56,"3,150",21,V
-119.252511471,35.29356912,619,5,,6,KER,,41.193,,A,JCT. RTE. 43,40500,12105,29.89,2215,18.3,896,7.4,351,2.9,8643,71.4,"3,193",21,V
-119.252499493,35.293094727,620,5,,6,KER,,41.193,,A,JCT. RTE. 43,40500,12105,29.89,2215,18.3,896,7.4,351,2.9,8643,71.4,"3,193",21,V
-119.335731448,35.3549664490001,621,5,,6,KER,,47.546,,A,STOCKDALE ROAD,44000,12267,27.88,2851,23.24,368,3,179,1.46,8869,72.3,"3,220",21,V
-119.336251742,35.3549422360001,622,5,,6,KER,,47.546,,A,STOCKDALE ROAD,44000,12267,27.88,2851,23.24,368,3,179,1.46,8869,72.3,"3,220",21,V
-119.397093983,35.398921602,623,5,,6,KER,,52.145,,A,JCT. RTE. 58,43000,13089,30.44,2952,22.55,393,3,262,2,9483,72.45,"3,450",21,E
-119.397604673,35.3988885470001,624,5,,6,KER,,52.145,,A,JCT. RTE. 58,43000,13089,30.44,2952,22.55,393,3,262,2,9483,72.45,"3,450",21,E
-119.397093983,35.398921602,625,5,,6,KER,,52.145,,B,JCT. RTE. 58,44000,13257,30.13,3089,23.3,399,3.01,195,1.47,9576,72.23,"3,477",21,V
-119.397604673,35.3988885470001,626,5,,6,KER,,52.145,,B,JCT. RTE. 58,44000,13257,30.13,3089,23.3,399,3.01,195,1.47,9576,72.23,"3,477",21,V
-119.653053736,35.61626541,627,5,,6,KER,,73.017,,A,JCT. RTE. 46,39500,13248,33.54,1644,12.41,829,6.26,649,4.9,10125,76.43,"3,722",21,V
-119.653443927,35.616228058,628,5,,6,KER,,73.017,,A,JCT. RTE. 46,39500,13248,33.54,1644,12.41,829,6.26,649,4.9,10125,76.43,"3,722",21,V
-119.653053736,35.61626541,629,5,,6,KER,,73.017,,B,JCT. RTE. 46,44500,15050,33.82,3218,21.38,572,3.8,394,2.62,10866,72.2,"3,972",21,V
-119.653443927,35.616228058,630,5,,6,KER,,73.017,,B,JCT. RTE. 46,44500,15050,33.82,3218,21.38,572,3.8,394,2.62,10866,72.2,"3,972",21,V
-119.960252274,35.981835054,631,5,,6,KIN,,16.595,,B,JCT. RTE. 41,40500,14009,34.59,2382,17,476,3.4,346,2.47,10805,77.13,"3,906",21,V
-119.960457207,35.981585873,632,5,,6,KIN,,16.595,,B,JCT. RTE. 41,40500,14009,34.59,2382,17,476,3.4,346,2.47,10805,77.13,"3,906",21,V
-119.960252274,35.981835054,633,5,,6,KIN,,16.595,,A,JCT. RTE. 41,40500,12758,31.5,2298,18.01,532,4.17,408,3.2,9520,74.62,"3,474",21,V
-119.960457207,35.981585873,634,5,,6,KIN,,16.595,,A,JCT. RTE. 41,40500,12758,31.5,2298,18.01,532,4.17,408,3.2,9520,74.62,"3,474",21,V
-120.243797449,36.2543624250001,635,5,,6,FRE,,14.873,,B,JCT. RTE. 198,40500,13940,34.42,3481,24.97,445,3.19,312,2.24,9704,69.61,"3,557",21,V
-120.244192574,36.2543474070001,636,5,,6,FRE,,14.873,,B,JCT. RTE. 198,40500,13940,34.42,3481,24.97,445,3.19,312,2.24,9704,69.61,"3,557",21,V
-120.243797449,36.2543624250001,637,5,,6,FRE,,14.873,,A,JCT. RTE. 198,43500,12933,29.73,2199,17,647,5,517,4,9570,74,"3,514",21,E
-120.244192574,36.2543474070001,638,5,,6,FRE,,14.873,,A,JCT. RTE. 198,43500,12933,29.73,2199,17,647,5,517,4,9570,74,"3,514",21,E
-120.269053111,36.294422786,639,5,,6,FRE,,17.964,,A,"JCT. RTE. 33 SOUTH, JCT. RTE. 145 NORTH",43000,11838,27.53,1973,16.67,849,7.17,736,6.22,8279,69.94,"3,112",21,V
-120.269331875,36.29422111,640,5,,6,FRE,,17.964,,A,"JCT. RTE. 33 SOUTH, JCT. RTE. 145 NORTH",43000,11838,27.53,1973,16.67,849,7.17,736,6.22,8279,69.94,"3,112",21,V
-120.269053111,36.294422786,641,5,,6,FRE,,17.964,,B,"JCT. RTE. 33 SOUTH, JCT. RTE. 145 NORTH",43500,11758,27.03,1999,17,705,6,588,5,8466,72,"3,142",21,E
-120.269331875,36.29422111,642,5,,6,FRE,,17.964,,B,"JCT. RTE. 33 SOUTH, JCT. RTE. 145 NORTH",43500,11758,27.03,1999,17,705,6,588,5,8466,72,"3,142",21,E
-120.622598435,36.639516717,643,5,,6,FRE,,48.99,,A,PANOCHE ROAD,42500,12627,29.71,1662,13.16,400,3.17,275,2.18,10291,81.5,"3,686",21,V
-120.622951051,36.639395456,644,5,,6,FRE,,48.99,,A,PANOCHE ROAD,42500,12627,29.71,1662,13.16,400,3.17,275,2.18,10291,81.5,"3,686",21,V
-120.840379779,36.930378492,645,5,,10,MER,,6.28,,B,JCT. RTE. 165 NORTH,30000,8556,28.52,1666,19.47,294,3.44,181,2.11,6414,74.97,"2,325",4,E
-120.840679289,36.930194009,646,5,,10,MER,,6.28,,B,JCT. RTE. 165 NORTH,30000,8556,28.52,1666,19.47,294,3.44,181,2.11,6414,74.97,"2,325",4,E
-120.840379779,36.930378492,647,5,,10,MER,,6.28,,A,JCT. RTE. 165 NORTH,41500,11836,28.52,2304,19.47,407,3.44,250,2.11,8873,74.97,"3,216",4,E
-120.840679289,36.930194009,648,5,,10,MER,,6.28,,A,JCT. RTE. 165 NORTH,41500,11836,28.52,2304,19.47,407,3.44,250,2.11,8873,74.97,"3,216",4,E
-120.969599766,37.056706729,649,5,,10,MER,,17.578,,A,JCT. RTE. 152,36000,12701,35.28,2201,17.33,455,3.58,199,1.57,9846,77.52,"3,545",22,E
-120.9700635,37.056710566,650,5,,10,MER,,17.578,,A,JCT. RTE. 152,36000,12701,35.28,2201,17.33,455,3.58,199,1.57,9846,77.52,"3,545",22,E
-121.015788382,37.1065624290001,651,5,,10,MER,,21.839,,A,JCT. RTE. 33,43000,12973,30.17,2257,17.4,269,2.07,140,1.08,10307,79.45,"3,680",12,V
-121.015797119,37.1060278740001,652,5,,10,MER,,21.839,,A,JCT. RTE. 33,43000,12973,30.17,2257,17.4,269,2.07,140,1.08,10307,79.45,"3,680",12,V
-121.031237414,37.128737045,653,5,,10,MER,,23.6,,A,NORTH OF ROUTE 33 @ SANTA NELLA TRUCK SCALES,41900,11535,27.53,2282,19.78,309,2.68,141,1.22,8804,76.32,"3,166",16,V
-121.031439671,37.128405367,654,5,,10,MER,,23.6,,A,NORTH OF ROUTE 33 @ SANTA NELLA TRUCK SCALES,41900,11535,27.53,2282,19.78,309,2.68,141,1.22,8804,76.32,"3,166",16,V
-121.088472807,37.245188146,655,5,,10,MER,,32.391,,A,JCT. RTE. 140 EAST,42500,10540,24.8,1735,16.46,220,2.09,123,1.17,8462,80.28,"3,018",4,E
-121.088814188,37.2449825140001,656,5,,10,MER,,32.391,,A,JCT. RTE. 140 EAST,42500,10540,24.8,1735,16.46,220,2.09,123,1.17,8462,80.28,"3,018",4,E
-121.342914896,37.6378022660001,657,5,,10,SJ,,3.444,,A,JCT. RTE. 132,31500,7812,24.8,1289,16.5,164,2.1,94,1.2,6265,80.2,"2,235",4,E
-121.343282111,37.6377715900001,658,5,,10,SJ,,3.444,,A,JCT. RTE. 132,31500,7812,24.8,1289,16.5,164,2.1,94,1.2,6265,80.2,"2,235",4,E
-121.343112205,37.681593949,659,5,,10,SJ,,6.467,,A,JCT. RTE. 33 SOUTH,27500,9776,35.55,1894,19.37,435,4.45,222,2.27,7225,73.91,"2,632",18,V
-121.343487494,37.6816241820001,660,5,,10,SJ,,6.467,,A,JCT. RTE. 33 SOUTH,27500,9776,35.55,1894,19.37,435,4.45,222,2.27,7225,73.91,"2,632",18,V
-121.342268985,37.7587668510001,661,5,,10,SJ,R,11.801,,B,"OLD ROUTE 50; 11TH STREET",24900,8205,32.95,1616,19.7,213,2.6,107,1.3,6269,76.4,"2,255",4,E
-121.342796362,37.7587405830001,662,5,,10,SJ,R,11.801,,B,"OLD ROUTE 50; 11TH STREET",24900,8205,32.95,1616,19.7,213,2.6,107,1.3,6269,76.4,"2,255",4,E
-121.33158454,37.7671115310001,663,5,,10,SJ,R,12.623,,A,JCT. RTE. 205 WEST,152000,40128,26.4,4254,10.6,2488,6.2,1284,3.2,32102,80,"11,642",96,E
-121.33226102,37.7670554440001,664,5,,10,SJ,R,12.623,,A,JCT. RTE. 205 WEST,152000,40128,26.4,4254,10.6,2488,6.2,1284,3.2,32102,80,"11,642",96,E
-121.302010567,37.788596399,665,5,,10,SJ,R,14.834,,A,JCT. RTE. 120 EAST,110000,28490,25.9,3105,10.9,1795,6.3,855,3,22735,79.8,"8,243",96,E
-121.302364296,37.7885991580001,666,5,,10,SJ,R,14.834,,A,JCT. RTE. 120 EAST,110000,28490,25.9,3105,10.9,1795,6.3,855,3,22735,79.8,"8,243",96,E
-121.27772003,37.8749730930001,667,5,,10,SJ,R,20.951,,B,FRENCH CAMP OVERCROSSING,103000,26265,25.5,2915,11.1,1681,6.4,762,2.9,20907,79.6,"7,582",96,E
-121.277999742,37.8746741300001,668,5,,10,SJ,R,20.951,,B,FRENCH CAMP OVERCROSSING,103000,26265,25.5,2915,11.1,1681,6.4,762,2.9,20907,79.6,"7,582",96,E
-121.27772003,37.8749730930001,669,5,,10,SJ,R,20.951,,A,FRENCH CAMP OVERCROSSING,107000,26750,25,3050,11.4,1739,6.5,749,2.8,21213,79.3,"7,695",96,E
-121.277999742,37.8746741300001,670,5,,10,SJ,R,20.951,,A,FRENCH CAMP OVERCROSSING,107000,26750,25,3050,11.4,1739,6.5,749,2.8,21213,79.3,"7,695",96,E
-121.297420227,37.936829495,671,5,,10,SJ,,25.365,,B,"STOCKTON, JCT. RTE. 4",152000,37240,24.5,4357,11.7,2458,6.6,1005,2.7,29420,79,"10,676",96,E
-121.297705567,37.9367527590001,672,5,,10,SJ,,25.365,,B,"STOCKTON, JCT. RTE. 4",152000,37240,24.5,4357,11.7,2458,6.6,1005,2.7,29420,79,"10,676",96,E
-121.297420227,37.936829495,673,5,,10,SJ,,25.365,,A,"STOCKTON, JCT. RTE. 4",132000,31680,24,3802,12,2091,6.6,792,2.5,24996,78.9,"9,065",96,E
-121.297705567,37.9367527590001,674,5,,10,SJ,,25.365,,A,"STOCKTON, JCT. RTE. 4",132000,31680,24,3802,12,2091,6.6,792,2.5,24996,78.9,"9,065",96,E
-121.300585249,37.9483839320001,675,5,,10,SJ,,26.185,,A,"STOCKTON, JCT. RTE. 4",130000,30550,23.5,3758,12.3,2047,6.7,733,2.4,24012,78.6,"8,712",96,E
-121.300779809,37.948218108,676,5,,10,SJ,,26.185,,A,"STOCKTON, JCT. RTE. 4",130000,30550,23.5,3758,12.3,2047,6.7,733,2.4,24012,78.6,"8,712",96,E
-121.343234659,37.9844644680001,677,5,,10,SJ,,29.99,,A,"STOCKTON, MARCH LANE",106000,24380,23,3072,12.6,1658,6.8,561,2.3,19090,78.3,"6,929",96,E
-121.343528823,37.984327346,678,5,,10,SJ,,29.99,,A,"STOCKTON, MARCH LANE",106000,24380,23,3072,12.6,1658,6.8,561,2.3,19090,78.3,"6,929",96,E
-121.358579563,38.0212074090001,679,5,,10,SJ,,32.664,,A,"STOCKTON, HAMMER LANE",73000,16498,22.6,2112,12.8,1138,6.9,363,2.2,12885,78.1,"4,677",96,E
-121.358906751,38.0211392680001,680,5,,10,SJ,,32.664,,A,"STOCKTON, HAMMER LANE",73000,16498,22.6,2112,12.8,1138,6.9,363,2.2,12885,78.1,"4,677",96,E
-121.397793321,38.116001882,681,5,,10,SJ,,39.573,,B,JCT. RTE. 12,74000,12129,16.39,2819,23.24,443,3.65,199,1.64,8669,71.47,"3,159",4,E
-121.398145222,38.115989509,682,5,,10,SJ,,39.573,,B,JCT. RTE. 12,74000,12129,16.39,2819,23.24,443,3.65,199,1.64,8669,71.47,"3,159",4,E
-121.397793321,38.116001882,683,5,,10,SJ,,39.573,,A,JCT. RTE. 12,66000,13497,20.45,3461,25.64,487,3.61,219,1.62,9329,69.12,"3,417",7,V
-121.398145222,38.115989509,684,5,,10,SJ,,39.573,,A,JCT. RTE. 12,66000,13497,20.45,3461,25.64,487,3.61,219,1.62,9329,69.12,"3,417",7,V
-121.404499592,38.1892941250001,685,5,,10,SJ,,44.712,,B,PELTIER ROAD,54000,14396,26.66,3769,26.18,679,4.72,246,1.71,9701,67.39,"3,577",20,V
-121.404925915,38.189279039,686,5,,10,SJ,,44.712,,B,PELTIER ROAD,54000,14396,26.66,3769,26.18,679,4.72,246,1.71,9701,67.39,"3,577",20,V
-121.430500622,38.2259456740001,687,5,,10,SJ,,47.602,,A,WALNUT GROVE ROAD,61000,13969,22.9,3462,24.78,501,3.59,232,1.66,9774,69.97,"3,573",6,V
-121.430832699,38.225808382,688,5,,10,SJ,,47.602,,A,WALNUT GROVE ROAD,61000,13969,22.9,3462,24.78,501,3.59,232,1.66,9774,69.97,"3,573",6,V
-121.447721906,38.2548775160001,689,5,,3,SAC,,0.018,,A,SAN JOAQUIN/SACRAMENTO COUNTY LINE,50000,12170,24.34,2828,23.24,444,3.65,200,1.64,8698,71.47,"3,170",4,E
-121.448069923,38.254746879,690,5,,3,SAC,,0.018,,A,SAN JOAQUIN/SACRAMENTO COUNTY LINE,50000,12170,24.34,2828,23.24,444,3.65,200,1.64,8698,71.47,"3,170",4,E
-121.510435133,38.4812412800001,691,5,,3,SAC,,16.147,,A,"SACRAMENTO, POCKET/MEADOWVIEW ROADS",76000,10040,13.21,2333,23.24,366,3.65,165,1.64,7176,71.47,"2,615",4,E
-121.51077362,38.481225017,692,5,,3,SAC,,16.147,,A,"SACRAMENTO, POCKET/MEADOWVIEW ROADS",76000,10040,13.21,2333,23.24,366,3.65,165,1.64,7176,71.47,"2,615",4,E
-121.510709,38.568365283,693,5,,3,SAC,,22.565,,B,"SACRAMENTO, JCT. RTE. 50",136000,13056,9.6,3186,24.4,770,5.9,313,2.4,8787,67.3,"3,260",87,E
-121.510970013,38.56842314,694,5,,3,SAC,,22.565,,B,"SACRAMENTO, JCT. RTE. 50",136000,13056,9.6,3186,24.4,770,5.9,313,2.4,8787,67.3,"3,260",87,E
-121.502731331,38.5847265,695,5,,3,SAC,,23.799,,A,"SACRAMENTO, I STREET",160000,15360,9.6,3579,23.3,922,6,415,2.7,10445,68,"3,875",87,E
-121.502991054,38.5847524600001,696,5,,3,SAC,,23.799,,A,"SACRAMENTO, I STREET",160000,15360,9.6,3579,23.3,922,6,415,2.7,10445,68,"3,875",87,E
-121.51702927,38.625030915,697,5,,3,SAC,,26.722,,B,"SACRAMENTO, JCT. RTE. 80",148000,14208,9.6,3467,24.4,838,5.9,341,2.4,9562,67.3,"3,547",86,V
-121.51726584,38.6249510550001,698,5,,3,SAC,,26.722,,B,"SACRAMENTO, JCT. RTE. 80",148000,14208,9.6,3467,24.4,838,5.9,341,2.4,9562,67.3,"3,547",86,V
-121.51702927,38.625030915,699,5,,3,SAC,,26.722,,A,"SACRAMENTO, JCT. RTE. 80",147000,11878,8.08,3228,27.18,619,5.21,335,2.82,7696,64.79,"2,874",7,E
-121.51726584,38.6249510550001,700,5,,3,SAC,,26.722,,A,"SACRAMENTO, JCT. RTE. 80",147000,11878,8.08,3228,27.18,619,5.21,335,2.82,7696,64.79,"2,874",7,E
-121.540144891,38.667560714,701,5,,3,SAC,,29.907,,B,"SACRAMENTO, JCT. RTE. 99 NORTH",142000,16401,11.55,4458,27.18,854,5.21,463,2.82,10626,64.79,"3,969",7,E
-121.540134877,38.6671613890001,702,5,,3,SAC,,29.907,,B,"SACRAMENTO, JCT. RTE. 99 NORTH",142000,16401,11.55,4458,27.18,854,5.21,463,2.82,10626,64.79,"3,969",7,E
-121.540144891,38.667560714,703,5,,3,SAC,,29.907,,A,"SACRAMENTO, JCT. RTE. 99 NORTH",88000,9988,11.35,2649,26.52,504,5.05,277,2.77,6559,65.67,"2,443",8,V
-121.540134877,38.6671613890001,704,5,,3,SAC,,29.907,,A,"SACRAMENTO, JCT. RTE. 99 NORTH",88000,9988,11.35,2649,26.52,504,5.05,277,2.77,6559,65.67,"2,443",8,V
-121.591073149,38.6713752300001,705,5,,3,SAC,,32.734,,A,"SACRAMENTO, AIRPORT BOULEVARD INTERCHANGE",61000,11968,19.62,3902,32.6,577,4.82,250,2.09,7239,60.49,"2,724",22,V
-121.591042011,38.6710872200001,706,5,,3,SAC,,32.734,,A,"SACRAMENTO, AIRPORT BOULEVARD INTERCHANGE",61000,11968,19.62,3902,32.6,577,4.82,250,2.09,7239,60.49,"2,724",22,V
-121.745240745,38.6771087130001,707,5,,3,YOL,R,6.51,,B,"WOODLAND, EAST MAIN STREET",48500,10078,20.78,2695,26.74,528,5.24,280,2.78,6575,65.24,"2,452",7,E
-121.745524624,38.6769705610001,708,5,,3,YOL,R,6.51,,B,"WOODLAND, EAST MAIN STREET",48500,10078,20.78,2695,26.74,528,5.24,280,2.78,6575,65.24,"2,452",7,E
-121.745240745,38.6771087130001,709,5,,3,YOL,R,6.51,,A,"WOODLAND, EAST MAIN STREET",32500,6754,20.78,1806,26.74,354,5.24,188,2.78,4406,65.24,"1,643",7,E
-121.745524624,38.6769705610001,710,5,,3,YOL,R,6.51,,A,"WOODLAND, EAST MAIN STREET",32500,6754,20.78,1806,26.74,354,5.24,188,2.78,4406,65.24,"1,643",7,E
-121.750757593,38.6844149080001,711,5,,3,YOL,R,7.086,,A,"WOODLAND, JCT. RTE. 113",55000,12221,22.22,1353,11.07,803,6.57,342,2.8,9723,79.56,"3,526",21,V
-121.750747107,38.6838774940001,712,5,,3,YOL,R,7.086,,A,"WOODLAND, JCT. RTE. 113",55000,12221,22.22,1353,11.07,803,6.57,342,2.8,9723,79.56,"3,526",21,V
-121.939883897,38.8481301410001,713,5,,3,YOL,R,22.61,,B,JCT. RTE. 505 SOUTH,24900,6942,27.88,630,9.08,611,8.8,437,6.29,5264,75.83,"1,959",14,E
-121.939859692,38.847694921,714,5,,3,YOL,R,22.61,,B,JCT. RTE. 505 SOUTH,24900,6942,27.88,630,9.08,611,8.8,437,6.29,5264,75.83,"1,959",14,E
-121.939883897,38.8481301410001,715,5,,3,YOL,R,22.61,,A,JCT. RTE. 505 SOUTH,35500,10160,28.62,2185,21.51,651,6.41,444,4.37,6879,67.71,"2,575",7,V
-121.939859692,38.847694921,716,5,,3,YOL,R,22.61,,A,JCT. RTE. 505 SOUTH,35500,10160,28.62,2185,21.51,651,6.41,444,4.37,6879,67.71,"2,575",7,V
-122.14394028,39.1569181850001,717,5,,3,COL,R,17.975,,B,"WILLIAMS, E STREET",29500,7036,23.85,522,7.42,321,4.56,143,2.03,6050,85.99,"2,156",19,V
-122.144230519,39.156792067,718,5,,3,COL,R,17.975,,B,"WILLIAMS, E STREET",29500,7036,23.85,522,7.42,321,4.56,143,2.03,6050,85.99,"2,156",19,V
-122.149840651,39.166736659,719,5,,3,COL,R,18.722,,A,JCT. RTE. 20,27000,6858,25.4,459,6.69,306,4.46,132,1.93,5961,86.92,"2,120",15,E
-122.150122373,39.1665929960001,720,5,,3,COL,R,18.722,,A,JCT. RTE. 20,27000,6858,25.4,459,6.69,306,4.46,132,1.93,5961,86.92,"2,120",15,E
-122.149840651,39.166736659,721,5,,3,COL,R,18.722,,B,JCT. RTE. 20,29000,6348,21.89,417,6.57,275,4.33,112,1.76,5544,87.34,"1,969",15,E
-122.150122373,39.1665929960001,722,5,,3,COL,R,18.722,,B,JCT. RTE. 20,29000,6348,21.89,417,6.57,275,4.33,112,1.76,5544,87.34,"1,969",15,E
-122.214601429,39.5242328310001,723,5,,3,GLE,R,9.872,,A,"WILLOWS, JCT. RTE. 162",26000,7283,28.01,1813,24.89,165,2.27,80,1.1,5226,71.75,"1,893",16,V
-122.214906729,39.524217537,724,5,,3,GLE,R,9.872,,A,"WILLOWS, JCT. RTE. 162",26000,7283,28.01,1813,24.89,165,2.27,80,1.1,5226,71.75,"1,893",16,V
-122.214601429,39.5242328310001,725,5,,3,GLE,R,9.872,,B,"WILLOWS, JCT. RTE. 162",28500,8165,28.65,1956,23.95,172,2.11,82,1,5956,72.94,"2,151",15,E
-122.214906729,39.524217537,726,5,,3,GLE,R,9.872,,B,"WILLOWS, JCT. RTE. 162",28500,8165,28.65,1956,23.95,172,2.11,82,1,5956,72.94,"2,151",15,E
-122.214640038,39.538801054,727,5,,3,GLE,R,10.877,,B,"COUNTY ROAD 48;N/O JCT RTE 162",29500,10260,34.78,2598,25.32,265,2.58,142,1.38,7256,70.72,"2,640",21,V
